33010000,94:ae:61
33010300,0c:b5:de
33002700,54:e3:f6
86102801,84:a7:83
86795300,90:67:b5
33007300,68:54:ed
33007400,d0:99:d5
33012600,0c:b5:de
33211200,90:67:b5
33211300,00:21:35
33214000,54:e3:f6
33214100,94:ae:61
33202500,54:05:5f
35439104,90:67:b5
35826902,68:54:ed
35247103,54:e3:f6
35907703,88:5c:47
01216800,54:05:5f
01233500,90:67:b5
01239600,54:05:5f
01335600,88:5c:47
35172304,4c:a7:4b
35725304,88:5c:47
01247200,84:a7:83
01271100,94:ae:61
35776503,d0:99:d5
35990803,68:54:ed
35366604,4c:5f:d2
35185803,54:05:5f
35924802,d0:99:d5
35247403,d0:99:d5
35908003,90:67:b5
01216700,18:42:2f
01233400,84:a7:83
35633103,00:21:35
35725903,68:59:7f
01206200,00:21:35
35498804,d4:22:4e
35748204,d4:22:4e
35990903,90:67:b5
86104501,d4:22:4e
01247300,54:e3:f6
01256500,84:a7:83
01269100,04:0a:83
01279100,90:67:b5
35366704,68:54:ed
35748304,68:54:ed
01239700,4c:5f:d2
01323500,00:17:cc
01259200,68:54:ed
35518904,54:e3:f6
35908203,88:5c:47
01207200,4c:a7:4b
35586904,18:42:2f
